TEMPORARY,BURST_NUMBER,ORIENTATION,START_TIME,Gate0,Gate1,Gate2,Gate3,Gate4,Gate5,Gate6,Gate7,Gate8,Gate9,Gate10,Gate11,Gate12,Gate13,Gate14,Gate15,Gate16,Gate17,Gate18,Gate19,Gate20,Gate21,Gate22,Gate23,Gate24,FISH_ID,NUM_NA,NA_GATES,NUM_NEGATIVE,NEGATIVE_GATES,STATUS,PEAK_SPEED,PEAK_SPEED_START,PEAK_SPEED_DIST,PEAK_SPEED_FL,PEAK_SPEED_SL,PEAK_SPEED_2,PEAK_SPEED_2_START,PEAK_SPEED_2_DIST,PEAK_SPEED_2_FL,PEAK_SPEED_2_SL,PEAK_SPEED_3,PEAK_SPEED_3_START,PEAK_SPEED_3_DIST,PEAK_SPEED_3_FL,PEAK_SPEED_3_SL,AVE_SPEED,AVE_SPEED_FIRST_HALF,AVE_SPEED_FIRST_QUARTER,AVE_SPEED_SECOND_QUARTER,WEIGHTED_AVE_SPEED,WEIGHTED_AVE_SPEED_FIRST_HALF,WEIGHTED_AVE_SPEED_1Q,WEIGHTED_AVE_SPEED_2Q,TAGS,MISSED_GATES_FIRST_HALF,MISSED_GATES_SECOND_HALF,MISSED_GATES_FIRST_Q,MISSED_GATES_SECOND_Q,MISSED_GATES_LONGEST_GAP,MISSED_GATES_LONGEST_GAP_START,MISSED_GATES_LONGEST_GAP_EVENTS,MISSED_SEGMENTS_NUM,MISSED_SEGMENTS_FIRST_HALF,MISSED_SEGMENTS_FIRST_Q,MISSED_SEGMENTS_SECOND_Q,BURST_COUNT,TRIAL_TEMP,MASS,SL,FL,TL,TANK_ID,TOTAL_BURST_EVENTS,OBSERVER,COMMENTS,FAST_DATE_TIME,BURST_DATE_TIME,TRIAL_DURATION,FAST_DURATION
32,13,L,959.7,NA,0,1.855115,1.882187,1.948637,2.085517,2.326977,2.633212,3.088551,3.543391,3.969026,4.26538,4.820049,5.245925,5.597177,6.061399,6.979297,NA,NA,NA,NA,NA,NA,NA,9.281753,CS32,8,"0,17,18,19,20,21,22,23",0,NA,NA,53.46335621564986,5,5,8.910559369274976,9.90062152141664,43.40240102082451,5,10,7.233733503470752,8.037481670523057,40.32852997590128,6.8,8.2,6.721421662650214,7.46824629183357,16.20041476281409,18.472825397946995,23.756465654592176,12.05279903087744,9.447252018302907,15.986265923293574,18.62315030432384,12.071384929046815,NA,1,7,1,0,7,17,1,28,4,4,0,13,25,2.2,5.4,6,6.4,O2,28,AGM/EP,NA,NA,NA,NA,NA
32,14,R,993.5,0,NA,0.852126,0.997366,1.238345,1.493078,1.770779,2.238583,4.781685,4.837494,4.901849,4.977562,5.136664,5.369457,6.224437,9.770782,10.376237,10.939986,11.259217,11.708545,12.191643,12.500217,NA,-1.963796,14.194595,CS32,2,"1,22",1,23,NA,89.59128455983803,30,5,14.931880759973005,16.590978622192228,83.21959988016381,30,10,13.869933313360635,15.41103701484515,77.69404086706557,35,5,12.949006811177595,14.387785345752881,17.81756012583535,27.256458892332265,12.511078098590103,43.45190703872065,15.463400774680203,23.606373988812972,10.674526454943697,40.265834337072334,NA,1,1,1,0,1,1,2,7,3,3,0,14,25,2.2,5.4,6,6.4,O2,28,AGM/EP,NA,NA,NA,NA,NA
32,15,R,1040.4,0,NA,0.989589,1.105215,1.288145,1.602505,1.86368,2.276188,10.859666,10.899702,10.96372,11.033319,11.090485,11.175609,11.249953,11.379884,11.502488,11.600126,11.683273,11.766696,11.831049,11.901133,NA,-1.53071,12.030021,CS32,2,"1,22",1,23,NA,124.88760115896052,30,5,20.814600193160086,23.12733354795565,96.10394602802424,30,10,16.01732433800404,17.79702704222671,87.46457684637917,45,5,14.57742947439653,16.197143860440587,42.37982182194148,33.06684957824559,12.338119280106106,55.954933319524784,37.90891579355691,28.053706067818716,10.419645424969373,50.824053520291905,NA,1,1,1,0,1,1,2,7,3,3,0,15,25,2.2,5.4,6,6.4,O2,28,AGM/EP,NA,NA,NA,NA,NA
32,16,R,1072.2,0,NA,2.909113,2.993342,3.080002,3.303852,3.635089,4.489221,6.858598,7.111115,7.402465,7.658095,7.92145,8.167611,8.634105,9.199985,NA,NA,9.959827,11.32688,11.686821,11.94474,NA,-1.778291,13.060692,CS32,4,"1,16,17,22",1,23,NA,29.258758609389748,5,5,4.876459768231625,5.418288631368472,26.408167208785557,6.8,8.2,4.401361201464259,4.890401334960288,25.333194845201515,5,10,4.222199140866919,4.691332378741021,12.132893519289325,13.527229149260348,13.041816423066939,13.372014622160483,8.875380443819529,11.90017970988543,10.849899284435967,12.72353871590104,NA,1,3,1,0,2,16,1,18,3,3,0,16,25,2.2,5.4,6,6.4,O2,28,AGM/EP,NA,NA,NA,NA,NA
32,17,L,1113.5,NA,0,1.480734,1.485588,1.530054,1.613563,1.746957,1.902064,2.245537,2.49005,2.760596,3.002293,3.311784,3.539602,3.773729,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.668537,CS32,10,"0,15,16,17,18,19,20,21,22,23",0,NA,NA,101.37875101378745,5,5,16.896458502297907,18.77384278033101,75.28476462218336,5,10,12.547460770363893,13.941623078182102,64.07501465129899,6.8,8.2,10.67916910854983,11.865743453944257,29.182128052964647,31.003888936676812,41.18517709440002,18.586207673189872,14.361726131338225,26.73639113347094,32.082027519908266,18.73396926318267,NA,1,9,1,0,9,15,1,34,4,4,0,17,25,2.2,5.4,6,6.4,O2,28,AGM/EP,NA,NA,NA,NA,NA
32,18,R,1148.1,0,NA,1.727692,1.796023,1.939943,2.225659,2.624825,3.396563,4.008028,4.24104,4.593748,5.002174,5.478651,5.949392,7.028982,7.387489,7.631922,7.963343,8.276941,9.044709,9.622813,10.62021,NA,-0.77824,11.102937,CS32,2,"1,22",1,23,NA,23.55701504350981,5,5,3.926169173918302,4.362410193242558,21.458122328463812,30,5,3.5763537214106353,3.9737263571229278,20.45550314401084,65,5,3.409250524001807,3.788056137779785,10.94525618372905,12.2818216871525,11.73736485123254,12.582074639731227,9.800002290712927,11.11724645661901,9.99964416247862,12.398882742018872,NA,1,1,1,0,1,1,2,7,3,3,0,18,25,2.2,5.4,6,6.4,O2,28,AGM/EP,NA,NA,NA,NA,NA
32,19,L,1178,NA,0,1.922872,1.981088,2.035581,2.159814,2.396399,2.796725,3.127598,3.399918,3.767571,4.093656,4.6237,4.929406,5.178573,NA,NA,NA,NA,NA,NA,NA,NA,4.441018,5.112933,CS32,9,"0,15,16,17,18,19,20,21,22",0,NA,NA,45.88028602441727,6.8,8.2,7.646714337402879,8.496349263780976,44.36202965158055,5,5,7.393671608596758,8.21519067621862,42.20442133517908,5,10,7.034070222529846,7.815633580588718,18.74875885775721,19.415866119207937,23.42126560552783,14.428288233486715,9.275875555932997,16.924287855312784,18.509841402748737,14.456864476463206,NA,1,8,1,0,8,15,1,34,4,4,0,19,25,2.2,5.4,6,6.4,O2,28,AGM/EP,NA,NA,NA,NA,NA
32,20,R,1209.9,0,NA,1.413966,1.531158,1.761999,2.346645,4.280455,4.552702,4.966452,5.208896,5.443794,5.699408,5.968165,6.158478,6.567977,6.840138,7.060707,7.311144,7.555388,7.789832,8.424217,8.640372,NA,3.279276,9.05717,CS32,2,"1,22",0,NA,NA,26.27250897206185,50,5,4.378751495343642,4.865279439270712,22.668643372368713,65,5,3.778107228728119,4.197896920809021,21.78317032260877,45,10,3.6305283871014615,4.033920430112735,14.09598318003397,12.330748999408932,7.582790301230377,18.256597006128366,12.734231635357967,11.011232056852027,6.058675999617035,18.23097679853862,NA,1,1,1,0,1,1,2,7,3,3,0,20,25,2.2,5.4,6,6.4,O2,28,AGM/EP,NA,NA,NA,NA,NA
32,21,L,1236.3,NA,0,1.609011,1.644805,1.690147,1.814094,1.990589,2.29411,2.759354,3.316153,4.0705,4.505457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.756923,4.05603,CS32,12,"0,12,13,14,15,16,17,18,19,20,21,22",0,NA,NA,61.62492605008867,5,5,10.270821008348111,11.412023342609011,48.76074564932244,5,10,8.12679094155374,9.029767712837488,48.43787842092515,6.8,8.2,8.072979736820859,8.969977485356509,20.633410417488296,20.633410417488296,27.77799844732236,9.548051996965347,7.498125428273513,15.949604375717211,21.862017836125634,7.428042352311291,NA,2,11,1,1,11,12,1,43,7,4,3,21,25,2.2,5.4,6,6.4,O2,28,AGM/EP,NA,NA,NA,NA,NA
32,22,R,1270.5,0,NA,0.2802,0.440042,0.756577,1.789118,2.483203,3.437903,4.503591,4.711571,4.989738,5.229271,5.516212,5.721812,6.030968,6.276749,6.640198,6.92616,7.446543,8.823206,9.298267,9.605268,NA,7.379831,10.30234,CS32,2,"1,22",0,NA,NA,24.319066147859974,50,5,4.053177691309996,4.503530768122217,24.04077315126454,30,5,4.006795525210756,4.451995028011951,20.87395056213551,40,5,3.478991760355918,3.8655464003954645,11.634265511332861,11.467578643657944,8.034094380566657,15.171235656075199,10.387433534096079,10.036613439872184,6.484843181884307,14.648057513688896,NA,1,1,1,0,1,1,2,7,3,3,0,22,25,2.2,5.4,6,6.4,O2,28,AGM/EP,NA,NA,NA,NA,NA
32,23,L,1300.8,NA,0,1.753527,1.82443,2.041446,2.430831,2.958032,3.491567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.772704,2.483275,CS32,16,"0,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22",0,NA,NA,17.36599529728847,5,5,2.8943325495480785,3.2159250550534204,14.764418931528533,5,10,2.460736488588089,2.7341516539867654,13.522405141152472,6.8,8.2,2.2537341901920787,2.5041491002134206,10.308260671050464,10.308260671050464,10.308260671050464,NaN,1.9742922404075607,4.19960701614984,6.968335270468036,0,NA,6,11,1,5,15,8,1,55,19,6,14,23,25,2.2,5.4,6,6.4,O2,28,AGM/EP,NA,NA,NA,NA,NA
32,24,R,1330.6,0,NA,0.122563,0.262068,0.344193,0.695673,1.433805,3.480587,3.833678,4.09761,4.297337,4.485956,4.871819,5.1631,5.483246,6.101792,6.421554,6.700688,NA,NA,NA,6.96444,NA,6.443818,8.966122,CS32,5,"1,18,19,20,22",0,NA,NA,40.795346066920686,0,5,6.799224344486781,7.5546937160964225,29.05346709549584,0,10,4.842244515915973,5.380271684351081,26.508464152603914,40,5,4.418077358767319,4.908974843074798,14.892987906595451,16.460927226370032,14.642540099301069,17.790823019102042,9.788406737440777,14.239975660589707,11.535022976554664,17.292776726749743,NA,1,4,1,0,3,18,1,22,3,3,0,24,25,2.2,5.4,6,6.4,O2,28,AGM/EP,NA,NA,NA,NA,NA
32,25,L,1360.2,NA,0,0.403872,0.477894,0.589455,0.929223,1.274947,1.541858,1.859708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.473892,0.557542,CS32,15,"0,9,10,11,12,13,14,15,16,17,18,19,20,21,22",0,NA,NA,26.94212293151852,5,5,4.490353821919753,4.989282024355281,19.034892862105526,5,10,3.1724821436842543,3.524980159649171,18.732836038979293,20,5,3.1221393398298822,3.469043710922091,16.47234971037329,16.47234971037329,16.51870340618935,16.415847117610518,3.857184072277911,8.204792057114997,13.199230634397662,1.8493591812268786,NA,5,11,1,4,14,9,1,52,16,4,12,25,25,2.2,5.4,6,6.4,O2,28,AGM/EP,NA,NA,NA,NA,NA
34,1,R,18.7,0,NA,0.123433,0.246716,0.403299,0.48139,0.752955,0.891899,1.025932,1.312441,1.907419,2.026329,2.152516,2.278476,2.483802,2.819343,3.388904,3.830674,4.080809,4.467804,4.893664,5.110759,5.170593,5.807688,6.910227,CS34,1,1,0,NA,NA,64.02786492681618,10,5,11.433547308360033,10.852180496070538,42.04860819106885,40,5,7.508680034119438,7.126882744248958,40.80017299273351,40,10,7.285745177273841,6.915283558090425,21.229886184890855,27.67097435232045,30.64326819313023,24.701913873106918,19.930372456034227,24.042607303203496,25.44236684671378,23.009353576458228,NA,1,0,1,0,1,1,1,3,3,3,0,1,18,1.58,5.9,5.6,6,O2,26,AGM/KZ,NA,NA,NA,NA,NA
34,2,L,42.1,0,NA,2.497625,NA,2.688338,NA,3.252432,3.402632,3.533033,3.933692,NA,4.430308,4.639085,4.895437,5.200084,5.478342,NA,6.168975,6.420405,6.791815,7.478574,8.57813,9.115734,NA,11.268903,CS34,6,"1,3,5,10,16,23",0,NA,NA,38.34326423877118,25,5,6.8470114712091394,6.498858345554436,35.63779173987265,20,10,6.363891382120116,6.040303684724177,33.28894806924104,20,5,5.944455012364472,5.642194588006955,15.211186305568548,20.82525276034116,19.93321814269602,23.264010084862566,9.206657751699062,10.028616765008618,7.866445709154183,14.962241816405964,NA,4,2,3,1,1,1,6,27,17,12,5,2,18,1.58,5.9,5.6,6,O2,26,AGM/KZ,NA,NA,NA,NA,NA
34,3,R,92.6,0,NA,NA,NA,1.678449,5.561704,5.821288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.746622,6.702342,6.743112,6.76505,CS34,17,"1,2,3,7,8,9,10,11,12,13,14,15,16,17,18,19,20",0,NA,NA,369.00369003691577,93.2,6.799999999999997,65.89351607802068,62.542998311341655,79.73464310773775,95,5,14.238329126381743,13.514346289447076,19.261587771203136,15,5,3.439569244857703,3.26467589342426,-118.01815297219211,6.323573515818713,6.323573515818713,NaN,-5.958892558410632,0.7212902562883344,1.1968244442421416,0,NA,9,9,4,6,14,7,1,61,28,15,14,3,18,1.58,5.9,5.6,6,O2,26,AGM/KZ,NA,NA,NA,NA,NA
34,4,R,123.7,0,NA,0.165019,0.284395,0.316925,0.505694,0.627962,0.773048,NA,0.978808,1.264525,4.298015,4.37475,4.455431,NA,4.889955,5.149072,5.211422,5.299334,5.478638,5.665981,NA,5.905669,19.211974,19.24085,CS34,4,"1,8,14,21",0,NA,NA,80.19246190858128,70,5,14.320082483675229,13.591942696369708,66.55042525721754,70,10,11.88400451021742,11.27973309444365,65.15931452401178,45,5,11.635591879287817,11.043951614239283,29.437300482286613,29.44499925850229,32.65688010368765,24.091864516526694,20.66367697017119,21.178989040320104,23.880399746343826,15.816193779095673,NA,2,2,1,1,1,1,4,19,9,5,5,4,18,1.58,5.9,5.6,6,O2,26,AGM/KZ,NA,NA,NA,NA,NA
34,5,R,157.8,0,NA,0.158169,0.224246,0.281091,0.473065,0.605499,0.810726,NA,1.02486,NA,1.50444,1.92452,2.18487,2.673978,3.285603,3.588318,4.050687,4.343151,4.628983,4.955338,NA,5.405625,NA,7.379969,CS34,5,"1,8,10,21,23",0,NA,NA,46.699730075560126,25,10,8.339237513492881,7.9152084873830715,40.67620116822051,5,5,7.2636073514679484,6.894271384444154,37.75465514897987,15,5,6.741902705174978,6.399094093047435,19.90304766669139,30.5791807055401,31.979209348065304,26.379094777964493,14.17165946992912,18.876419902987685,23.295733562562567,11.271486059393071,NA,3,2,1,2,1,1,5,20,13,5,9,5,18,1.58,5.9,5.6,6,O2,26,AGM/KZ,NA,NA,NA,NA,NA
34,6,L,179.4,0,1.77604,1.843147,NA,1.939606,2.01437,NA,2.187564,2.260777,NA,2.388036,2.442532,2.584015,2.731102,2.885736,3.088076,NA,3.526084,3.733419,4.106498,4.886468,5.992831,NA,4.410527,7.42056,CS34,5,"3,6,9,16,22",0,NA,NA,91.74985320023508,40,5,16.383902357184837,15.55082257631103,82.52867871585381,30,15,14.737264056402468,13.987911646754883,78.57990397535734,30,10,14.032125709885241,13.318627792433446,32.96319454002565,53.299902152063794,43.36879034733507,68.90593498806608,22.10380805245199,30.285345604636255,25.814937511230422,34.32042648214281,NA,3,2,2,1,1,3,5,25,15,9,7,6,18,1.58,5.9,5.6,6,O2,26,AGM/KZ,NA,NA,NA,NA,NA
34,7,R,205.5,0,NA,0.110907,NA,0.171101,0.237882,0.328746,0.491751,0.643892,0.894611,1.179001,1.491706,2.335581,2.467841,2.675404,2.840219,3.049908,3.42267,3.819748,4.238417,4.761329,NA,5.418957,6.295451,6.53873,CS34,3,"1,3,21",0,NA,NA,83.06475728477922,5,5,14.832992372282005,14.078772421149019,78.75566056310296,5,10,14.063510814839816,13.348417044593722,74.87159521420763,10,5,13.369927716822792,12.690100883764005,25.7026415835081,37.546650924624636,55.43685516463487,19.241066227780387,21.85753082810989,30.810104994705735,39.00714988259354,19.366049325067955,NA,2,1,2,0,1,1,3,10,6,6,0,7,18,1.58,5.9,5.6,6,O2,26,AGM/KZ,NA,NA,NA,NA,NA
34,8,L,230.6,NA,0,0.037747,NA,0.182299,0.370543,0.432727,0.526981,0.652354,0.83521,1.086232,1.484704,2.090222,2.566731,2.86457,3.372321,3.762468,4.209152,4.533065,4.855463,5.157384,5.513401,5.731557,NA,6.559767,CS34,3,"0,3,23",0,NA,NA,80.40653544320087,15,5,14.358309900571584,13.628226346305231,63.923087740830226,15,10,11.414837096576827,10.834421650988173,53.22716288576387,15,15,9.504850515314978,9.0215530314854,21.506700022156725,33.54721913005035,45.335928750059715,23.456597577484626,18.435414582146425,26.657541669442374,29.679760136671803,23.811092680267546,NA,2,1,2,0,1,0,3,10,7,7,0,8,18,1.58,5.9,5.6,6,O2,26,AGM/KZ,NA,NA,NA,NA,NA
34,9,R,258.7,0,NA,0.117366,0.196975,0.333052,0.455492,0.611073,0.766394,1.032002,1.226492,1.51056,1.789032,2.110044,2.321794,2.55797,2.882502,3.213814,3.704629,4.236952,4.6306,5.056135,5.717146,5.8074769999999996,6.543453,6.825956,CS34,1,1,0,NA,NA,42.60177564200876,0,5,7.607459936072994,7.220639939323519,40.836327997386476,10,5,7.292201428104728,6.921411524980758,35.96850597616727,10,10,6.422947495744156,6.096356945113096,18.791598821437596,26.619308598009663,32.02965905336635,19.845144976788198,17.98460908478937,24.200585992610446,27.133291463026342,20.048904061519863,NA,1,0,1,0,1,1,1,3,3,3,0,9,18,1.58,5.9,5.6,6,O2,26,AGM/KZ,NA,NA,NA,NA,NA
34,10,R,294.6,0,NA,2.201254,2.312007,2.488955,2.796077,3.105038,3.442128,3.734046,4.008809,4.201827,4.426157,4.708034,5.002232,5.298243,5.729454,6.174705,6.619553,7.269682,8.359971,10.818557,NA,11.014748,NA,11.212494,CS34,3,"1,21,23",0,NA,NA,25.904319804370648,35,5,4.625771393637616,4.390562678706889,25.485368849743274,90,5,4.550958723168442,4.319554042329369,25.38476964590789,90,10,4.5329945796264095,4.302503329814897,14.06420358530666,16.302144862664235,13.270643949339687,19.95438912375572,12.152639636952058,15.031065316663303,11.619663599890757,19.88641051849827,NA,1,2,1,0,1,1,3,9,3,3,0,10,18,1.58,5.9,5.6,6,O2,26,AGM/KZ,NA,NA,NA,NA,NA
34,11,L,337.5,NA,0,0.087179,NA,0.374576,0.561053,0.893771,1.428054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.366804,NA,NA,11.186724,NA,11.154312,CS34,16,"0,3,8,9,10,11,12,13,14,15,16,17,18,20,21,23",0,NA,NA,26.812958166422668,10,5,4.788028244004048,4.544569180749605,23.527189053440583,1.8,13.2,4.201283759542962,3.9876591616000985,21.89141856392294,1.8,8.2,3.909181886414811,3.7104099260886336,-5.8312766267721194,18.067977101761937,18.067977101761937,NaN,-0.808334986662577,5.863171123857097,9.728658415429553,0,NA,7,10,2,5,11,8,1,55,22,9,14,11,18,1.58,5.9,5.6,6,O2,26,AGM/KZ,NA,NA,NA,NA,NA
34,12,L,364.9,0,4.278981,4.502086,NA,4.767938,5.07625,5.540712,7.920889,8.166226,11.410452,11.632409000000001,11.79304,12.327284,12.803002,13.064227,13.518617,NA,13.985472,14.183931,14.593535,15.236547,15.978041,16.018361,NA,16.358441,CS34,3,"3,16,23",0,NA,NA,31.127241939600964,40,5,5.55843606064303,5.275803718576435,26.13777745250765,35,10,4.667460259376366,4.430131771611466,25.194120699993483,75,5,4.498950124998837,4.270189949151438,11.624105382765862,10.600797923652397,9.31972526509684,11.579736682777469,9.081967337250672,8.575522279578456,7.405004499419134,9.866357305264145,NA,1,2,1,0,1,3,3,13,4,4,0,12,18,1.58,5.9,5.6,6,O2,26,AGM/KZ,NA,NA,NA,NA,NA
34,13,R,399,0,4.667327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.249768,NA,5.193873,4.962278,CS34,20,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22",0,NA,R2B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,18,1.58,5.9,5.6,6,O2,26,AGM/KZ,NA,NA,NA,NA,NA
34,14,R,427.4,0,NA,0.216038,0.347763,0.494749,0.814966,1.121195,1.822789,2.722521,3.90395,4.731944,4.947483,5.170087,5.367918,5.758509,5.940195,6.095201,6.464124,NA,NA,NA,NA,NA,NA,6.638709,CS34,7,"1,18,19,20,21,22,23",0,NA,NA,32.25681586519227,65,5,5.760145690212906,5.467256926303775,29.700735390208244,60,10,5.303702748251473,5.034022947492923,27.5200070451218,60,5,4.914286972343179,4.664407973749458,15.826589378810459,13.010305765782777,15.146989493415251,9.932512584788247,10.087797878444391,11.353141438013077,12.686467942703796,9.102164596136213,NA,1,6,1,0,6,18,1,24,3,3,0,13,18,1.58,5.9,5.6,6,O2,26,AGM/KZ,NA,NA,NA,NA,NA
34,15,L,450.2,NA,0,0.17885,NA,0.59695,1.331499,3.346857,3.621137,3.847106,4.130561,4.393426,4.625893,5.051651,5.33928,5.628518,5.975587,6.248782,6.555586,6.851254,7.178971,7.51661,7.910872,8.124659,NA,8.910658,CS34,3,"0,3,23",0,NA,NA,22.12692891502816,25,5,3.951237306255029,3.7503269347505355,21.508429153385233,40,5,3.8407909202473633,3.645496466675463,20.188479645974844,35,10,3.6050856510669367,3.421776211182177,13.99148103593165,13.650656924582117,8.881054895963215,18.5323865249446,12.059372847300562,10.64023813263705,5.498111498466728,18.554647599958784,NA,2,1,2,0,1,0,3,10,7,7,0,14,18,1.58,5.9,5.6,6,O2,26,AGM/KZ,NA,NA,NA,NA,NA
34,16,R,475.7,NA,0,1.242606,1.373992,1.585468,1.822932,2.043224,2.27747,2.725741,3.084033,3.937494,4.551322,5.472095,6.77898,7.420894,7.656379,7.805788,8.037254,8.236447,8.610533,9.752234,10.308555,10.539545,12.709422,12.76766,CS34,1,0,0,NA,NA,33.46518616683077,65,5,5.97592610121978,5.6720654520052145,26.255333114538853,65,10,4.688452341881939,4.45005646009133,25.981179233763058,60,10,4.639496291743403,4.403589700637806,12.200714843563341,13.205176025363706,16.654912131375312,9.365940024002908,11.520467627933082,11.79003798217816,13.593983921628359,9.468467367981445,NA,1,0,1,0,1,0,1,4,4,4,0,15,18,1.58,5.9,5.6,6,O2,26,AGM/KZ,NA,NA,NA,NA,NA
34,17,L,519.6,0,1.320975,1.909938,2.081376,2.561673,4.195536,4.476574,4.736057,4.933383,5.487086,6.833197,8.968376,9.204537,9.831521,10.18091,10.713456,11.125733,11.411788,11.715954,12.452037,13.482813,14.104973,14.241734,NA,15.188502,CS34,1,23,0,NA,NA,25.338779481669885,25,5,4.524782050298194,4.294708386723709,21.89098726163452,20,10,3.9091048681490217,3.710336824005851,21.17199706979552,45,5,3.780713762463486,3.588474079626359,9.153859146020078,8.739336003707566,8.569187503342151,9.921808951224369,8.586746658290245,8.347255392604785,8.518686430754043,9.109729421176626,NA,0,1,0,0,1,23,1,3,0,0,0,16,18,1.58,5.9,5.6,6,O2,26,AGM/KZ,NA,NA,NA,NA,NA
34,18,R,556.4,0,NA,0.316854,0.458972,0.557068,1.080905,1.886577,3.768504,4.412351,4.757655,5.584696,6.980225,7.112284,7.198415,NA,7.590686,7.805287,8.094727,8.380089,8.811429,9.13854,NA,9.677156,12.133282,12.237831,CS34,3,"1,14,21",0,NA,NA,58.05110819565548,50,5,10.366269320652766,9.839170880619573,45.831614647784065,45,10,8.184216901390013,7.768070279285435,37.8618647725638,45,5,6.761047280814965,6.417265215688779,13.165181685548216,9.873779840134183,10.064508487769793,9.219709523209573,10.285713640877539,8.227570957995743,8.214295011485344,7.930039358057701,NA,1,2,1,0,1,1,3,13,3,3,0,17,18,1.58,5.9,5.6,6,O2,26,AGM/KZ,NA,NA,NA,NA,NA
34,19,L,580.2,0,1.157581,1.437078,1.62036,1.995893,2.489672,2.939408,3.470912,3.983419,4.841515,5.919813,7.138075,7.924183,8.431864,9.126058,9.913679,10.508449,11.354747,12.3035,13.174769,14.156465,15.439892,NA,13.446931,17.351441,CS34,1,22,0,NA,NA,48.50052542235879,85,13.200000000000003,8.660808111135498,8.220428037687931,11.117633456072014,15,5,1.9852916885842882,1.8843446535715276,10.804293193943543,1.8,5,1.9293380703470615,1.831236134566702,7.176721415135905,7.7099689886196545,8.91544252346602,6.121326378152662,7.100030328601631,7.744559910377738,9.02162155822972,6.086840975959795,NA,0,1,0,0,1,22,1,4,0,0,0,18,18,1.58,5.9,5.6,6,O2,26,AGM/KZ,NA,NA,NA,NA,NA
34,20,R,615.4,0,NA,0.197058,0.315615,0.447526,0.599311,0.795257,1.053131,1.354867,1.538028,1.946685,2.561958,4.62024,4.68243,4.804831,4.982844,5.327107,6.158463,6.379635,6.74485,7.429217,NA,10.135848,NA,10.553828,CS34,3,"1,21,23",0,NA,NA,80.3987779385751,50,5,14.356924631888411,13.626911515012727,54.17382212567238,50,10,9.673896808155783,9.182003750113962,41.36744216831583,50,15,7.387043244342114,7.011430875985734,18.366646191077038,19.4569456383426,24.220406745444564,13.55936015902364,15.378267170845554,17.800253168134848,20.792571664695974,13.602843974481285,NA,1,2,1,0,1,1,3,9,3,3,0,19,18,1.58,5.9,5.6,6,O2,26,AGM/KZ,NA,NA,NA,NA,NA
34,21,L,644,0,1.633221,1.984322,NA,3.100325,4.812579,5.111932,5.444871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.590472,CS34,17,"3,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23",0,NA,NA,16.70268879884284,15,5,2.982622999793364,2.8309642031937012,15.815477659056269,15,10,2.824192439117191,2.6805894337383505,15.017766017198362,20,5,2.681743931642565,2.5453840707115867,6.660009239143492,6.660009239143492,6.660009239143492,NaN,1.193927941792779,2.5396585462419825,4.214011490758058,0,NA,6,12,1,5,16,8,1,55,19,6,14,20,18,1.58,5.9,5.6,6,O2,26,AGM/KZ,NA,NA,NA,NA,NA
34,22,R,679.6,0,NA,0.184834,0.369628,0.485538,0.793575,0.991226,1.362959,1.802372,2.182008,3.931893,4.155168,4.322095,4.511531,NA,5.075013,5.324484,5.678959,6.051904,7.173064,9.5162,NA,NA,NA,10.176173,CS34,5,"1,14,21,22,23",0,NA,NA,29.953213081167167,45,5,5.348788050208423,5.076815776469011,28.061274599214848,45,10,5.010941892716938,4.756148237155059,27.051300085482108,0,5,4.830589300978948,4.584966116183407,15.019539602803443,15.76549789556233,18.458235455725926,12.250226497125194,10.727482932455299,13.726311070062586,15.644598843079478,10.928621410341156,NA,1,4,1,0,3,21,1,19,3,3,0,21,18,1.58,5.9,5.6,6,O2,26,AGM/KZ,NA,NA,NA,NA,NA
